chara462001_03.bytes
index,chara,jp,en
36,ヱリカ,つ、疲れました……。
46,Rika (Casual),"……ですから、ボクは古手梨花。
あなたのご主人様ではないのです。"
48,Rika (Casual),ボクはあなたのこと、知らないのですよ。
50,Satoko (Casual),"どれだけそっくりかわかりませんが、
梨花とあなたのご主人様は全くの別人！
違う人！　ですわ！"
55,Kazuho (Casual),"というより、あなたのご主人様って
ちょっと……話を聞く限り、その……。"
58,Kazuho (Casual),……優しさって言葉、知ってますか？
69,ヱリカ,"うぅ、神社をピカピカにする前に
気づいていれば、こんな余計な
苦労をしなくてすんだのに……！"
71,ヱリカ,"しかも、おまけに！
そう言ったら、あのボサボサ頭の小娘！"
73,ヱリカ,"「むしろ終わるまで、どうして
気がつかなかったんですか？」……とか、
可哀想なものを見る目で言い放ちやがって！！！"
77,ヱリカ,"だって仕方ないじゃないですか！
万が一どころか、億が一、
いや兆が一、京が一、垓が一！"
80,ヱリカ,"砂塵のように小さくとも、
古手梨花が我が主の可能性があるなら！"
84,ヱリカ,"神社を掃除しないわけには
いかないじゃないですかぁぁあぁあああ！！！"
87,ヱリカ,はー、はー、はー……。
89,ヱリカ,ふー……。
91,ヱリカ,"しかし、勢い余って飛び出したせいで
肝心のターゲットの居場所を
聞くのを忘れてしまいました。"
93,ヱリカ,"あてどなく歩いても、山！　森！　田んぼ！
本ッ当にこれだから田舎は嫌なんです！"
95,ヱリカ,"……はぁ。というかあの小娘、誰の許可を取って
我が主に似た姿を取っていたんでしょうか。
今度会ったら、キッチリと問いたださねば。"
97,ヱリカ,ん？　あそこを歩いているのは……。
101,？？？？,…………。
108,ヱリカ,ちょっと、古手梨花！
115,？？？？,…………？
118,ヱリカ,"なんですか、その不思議そうな間抜け面は。
あんたのことですよ。"
120,ヱリカ,"さっきは言い忘れていましたが、
私は人を探していたんです。"
122,ヱリカ,とても生意気な小娘で、名前は……ん？
127,？？？？,くす……くすくす。
130,ヱリカ,なにがおかしいんですか、古手梨花。
133,ヱリカ,"ん？　……古手梨花？
フルデ……ん？　んんっ？"
137,？？？？,くすくす……おかしいに決まっているじゃない。
140,？？？？,"あんたの姿が見えないから、
わざわざこの姿になって
様子を見に来てあげたのよ。"
143,？？？？,"恩を仇で返すことにしたってわけね。
いい趣味じゃない。"
146,？？？？,"あんたにしてはなかなか面白いことするわね。
悪くない、えぇ悪くないわ……ふふふふ……。"
152,ヱリカ,"えっ、あっ……えっ？
ま、まさか……？！"
159,？？？？,"ピクニックだって、クマが
出る場所にいくのは馬鹿がすることだわ？
それと同じよ……くすくす。"
162,？？？？,"でも、駄目よ？あんたは私の駒。
歯向かっていい相手は選ぶべきだったわね……？"
166,ヱリカ,"あ、あんた……い、いえ……！
あなたは、あなた様は……！"
170,？？？？,"あんたがいつまでたっても戻ってこないから、
何をしているのか暇潰しがてら、この私が
わざわざ見に来てあげたっていうのに……。"
173,？？？？,"あんたが珍しいことをするから、最初は
面白かったけど、目に余るわね。別に私はあんたなんて
いらなくてもいいのよ……くすくすくすくす！！"
177,ヱリカ,"あ、あぁっ、ぁっ……
あなた様は、我が、主……？"
181,？？？？,"正解よ…………くすくす。
まぁ、タイムオーバーだけど？"
188,ヱリカ,"あ、あぁ、…………あ。
ぁぁああーーーーーーーっ？！？！！？！"
199,ベアトリーチェ,うーむ、派手にやっておるなぁ。
201,ベアトリーチェ,"しかし、ヱリカも
疲弊から来る思考能力の低下への抵抗力は
持ち合わせていなかったようであるな。"
203,ベアトリーチェ,"それにしても、貴殿には助けられたな……
ドラノール。"
206,ドラノール,イイエ。たいしたことはしていマセン。
208,ベアトリーチェ,"謙遜だな。そなたからの連絡がなければ、
あやつの「目標」を先回りして我が領土に避難、
保護することはできなかった。"
210,ベアトリーチェ,"今頃、あの人物は忘れているであろうが……
なかなか楽しいティーパーティーであったぞ。"
212,ドラノール,"一方的に戦うことを強制するのは、
私の立場からも友の立場からも
許容できることではありマセン。"
214,ドラノール,"……お茶、ごちそうさまデシタ。
ミステリー談義も、大変有意義デシタ。"
216,ベアトリーチェ,うむ。満足のいく時間を過ごせたなら何よりだ。
218,ベアトリーチェ,"にしても、ヱリカはいいのか？
なかなかの仕置きを受けているようであるが。"
220,ドラノール,"大丈夫デス。おそらくですが、あのまま
ヱリカが見捨てられることはないデショウ。"
222,ベアトリーチェ,くっくっくっ……ドラノールもそう思うか。
224,ドラノール,ハイ。きっと戻って来るでショウ。
226,ドラノール,"それに、「彼女」との再戦は……
もっときちんとしたルールの下で
行われるべきデス。"
228,ドラノール,"あの存在の出自がどうであれ、
ミステリーに対して真摯かつ虚心な姿勢で
臨まれる姿勢、好感が持てマシタ。"
230,ベアトリーチェ,くっくっくっ、その通りだ……！
232,ベアトリーチェ,"それにしても、そなたがヱリカの
友である理由は何だ？
やはり、自分にはないものに惹かれると？"
234,ドラノール,"……どう取っていただいてもかまいマセン。
では、私はこれで失礼しようと思いマス。"
236,ベアトリーチェ,迎えに行くのか？
238,ドラノール,"ハイ。どうもこちらの盤に
戻っているようなノデ。"
240,ドラノール,…………。
242,ベアトリーチェ,ドラノール？　いかがしたか？
244,ドラノール,"……クッキー、おいしかったデス。
また、来てもいいデスカ？"
246,ベアトリーチェ,無論。次はヱリカを誘って来るがいい。
248,ベアトリーチェ,妾はいつだって、そなたらを歓迎しようぞ。
250,ドラノール,……感謝します、ベアトリーチェ。
253,ベアトリーチェ,"ふっ。ヱリカが恵まれているとは
とても言えぬが……。"
255,ベアトリーチェ,どうやら、友には恵まれたようであるな。
