chara472001_03.bytes
index,chara,jp,en
32,Nao,待って！
38,Miyuki,ん、どうしたの菜央。
40,Kazuho,お昼寝から、目が覚めたの？
44,Nao,えぇ……目が覚めたわ。
46,Kazuho,どうしたの、まだ眠い？
48,Nao,"そうじゃない……けど。
もう少しだけ、眠っていたかった気がするわ。"
50,Nao,"なんだか、
とっても楽しい夢を見ていた気がするの。"
62,ドラノール,"法律のために人がいるのではありマセン。
人のために法律がありマス。"
64,ドラノール,"ですが、人を守るための法律を悪用し、
人を傷つける悪人が生まれる場合もありマス。"
66,ドラノール,"……ルールとは常に、ある一方を守ると同時に、
もう片方を傷つける刃にもなりえマス。"
68,ベアトリーチェ,"だが、ドラノール卿たちが守り続けていなければ
ミステリー自体が崩壊していたやもしれぬ。"
70,ドラノール,"ハイ。……とはいえ、『ノックス十戒』などの
ルールが原因で、ミステリーに窮屈さを覚える人が
いるのも事実デス。"
72,ベアトリーチェ,"それも真理だ。しかし、ルールがあるからこそ
ミステリーというものは迷い子本来の時代にも
存在し続けているとも言える。"
74,ベアトリーチェ,"ミステリーが一時的に衰退したとしても、
消滅することはないだろう。"
76,ベアトリーチェ,"……その証拠に、あの少女はきっと
目が覚めた後にミステリー小説を手に取る。
そしてまた、相まみえることが叶うだろう。"
78,ドラノール,"ただ……その時にはここでのことを、
菜央は忘れているのデハ？"
80,ベアトリーチェ,"あぁ、忘れているだろうな。
もし思い出したとしても、
夢を見たで、済ませるやもしれぬ。"
82,ベアトリーチェ,"だが、面白いという感情は
心の奥底に深く根付く。"
84,ベアトリーチェ,"『ノックス十戒』を
面白いと思ったあの迷い子ならば、
きっとミステリーに手を伸ばすであろう。"
86,ドラノール,"そうだといいデスネ。
……では、私も失礼しようと思いマス。"
88,ベアトリーチェ,迎えにいくのか？
90,ドラノール,"ハイ。今頃、ゴロゴロと部屋で
転がり回っていると思いマス。
……ミス・ベアトリーチェ。"
92,ベアトリーチェ,なんだ？
94,ドラノール,"この残ったクッキー、
持ち帰っても良いデスカ？"
109,ヱリカ,"うぅうう、まさか#p雛見沢#sひなみざわ#rに
我が主とうり二つの別人がいただなんて……！"
112,ヱリカ,"うぅ、もう二度と間違えません！
うぅ、うぅぅううぅうぅぅぅっ……！"
120,ドラノール,ヱリカ卿。
122,ヱリカ,"……ドラノールですか。
なんですか、我が主からお叱りを受けた私を
笑いに来たんですか？"
124,ドラノール,イイエ。そのようなことはありマセン。
126,ヱリカ,"じゃあなんで……
って、なんですかそのクッキーは。"
128,ドラノール,"いただきものデス。
よかったら、一緒に食べマショウ。"
130,ヱリカ,……じゃあ、もらいます。
132,ヱリカ,"ふぅん……悪くありませんね。
もうすこし甘い方が脳の栄養補給には
良さそうですが。"
134,ドラノール,口に合ったなら良かったデス。
136,ヱリカ,"……なんだか機嫌が良いですね。
良いことでもありました？"
138,ドラノール,"ハイ。新しいミステリーの読者が、
またひとり増えたかもしれマセン。"
140,ヱリカ,"ふぅん？　いいことじゃないですか。
ミステリーの話ができる人が増えるのは、
私も大歓迎です。"
142,ヱリカ,"ちょっとかじった程度で、わかった気になった
半端モノの心を叩き折るのが楽しみです……。"
144,ドラノール,"そう簡単に折れる相手ではないかも
しれマセン。"
146,ヱリカ,"へぇ……珍しく自信ありげですね。
あんたが見込んだそいつと戦うのが楽しみです。"
148,ドラノール,ハイ。……私も、楽しみデス。
