chara452001_01.bytes
index,chara,jp,en
28,ベアトリーチェ,"遠慮はいらぬ。
さぁ、そなたも冷めないうちに飲むといい。"
30,Nao (Casual),あの……えっと、これは……？
32,ベアトリーチェ,"ん……どうした、紅茶は嫌いか？
なら、このクッキーはどうだ？
ロノウェが自信作と言っていたぞ。"
34,Nao (Casual),"いや、紅茶は好きだけど
そういうことじゃなくて……その……。"
36,Nao (Casual),"（……。断るのも失礼だから、
素直にいただいたほうがよさそうね……）"
39,Nao (Casual),"じゃあ、いただきます……って、
ほわぁ……おいしい……！"
43,Nao (Casual),"香りも上品で素敵だけど、
渋みが全然なくて少し甘いくらい……♪"
45,ベアトリーチェ,"そうであろう、そうであろう？
実は妾も最近この紅茶がお気に入りでなぁ！"
47,ベアトリーチェ,マイブームと言うやつよ。
49,Nao (Casual),"あ……でも紅茶ってカフェインが
コーヒー以上に入ってるはずだから、
飲みすぎると夜眠れなくなりそう？"
51,ベアトリーチェ,くっくっくっ、まったくニンゲンとは繊細なものだ。
53,Nao (Casual),"（ふふっ。あの推理バトルの時は
威厳と怖さを兼ね備えたすごい魔女だったけど、
案外親しみやすいところがあるのかも……かも）"
55,ベアトリーチェ,"あと、この紅茶は茶菓子を合間に食べると
香りがより引き立つ。
そこのスコーンなどは、相性的にもおすすめだ。"
57,Nao (Casual),"あ……ほんとだ。
それに、この味わいだったらジャムとかを
入れてみてもいいかもね。"
60,ベアトリーチェ,"もちろん、ロシアンティにも合うぞ。
次は試すが良い。"
63,,…………。
70,Nao (Casual),"……ところで、ベアトリーチェ。
今日あたしをここにまた呼び出したのは、
どういうご用件なの？"
72,ベアトリーチェ,どうも何もない、そなたと茶を飲みたいと思っただけだ。
74,Nao (Casual),……それだけ？
76,ベアトリーチェ,それだけだが……何の問題があるというのだ？
78,Nao (Casual),"ううん。おいしい紅茶が飲めるのは、
単純に嬉しいからあたしは嬉しいわ。"
80,Nao (Casual),"（……どうしたのかしら。
あの魔女ベアトリーチェが、
ただお茶を飲むだけのためにあたしを呼んだ？）"
82,Nao (Casual),"（ちょっと考えにくいわね。
何か企んでいるのかも……かも）"
84,ベアトリーチェ,……そなたの考えていること、妾にはわかるぞ。
87,Nao (Casual),えっ……？
89,ベアトリーチェ,"本来交わることのなかったそなたが
ここに呼ばれ、こうして妾と茶を交わす。
それに奇異を感じているのであろう？"
92,Nao (Casual),"……えぇ。正直言って身構えてるわ。
いつあたしの尻子玉を抜こうとしてくるのか、って。"
101,ベアトリーチェ,"ぷっ……くっくくははははははっ！
よりにもよって喩えが尻子玉……とな？！"
103,ベアトリーチェ,"河童でもあるまいし、妾がそのような真似を
するはずがなかろうっ！
くっくくくっくく！"
110,Nao (Casual),"しないとは言えないでしょ？
だってあたし、魔女に詳しくないもの。"
112,Nao (Casual),"尻子玉コレクションを趣味にしてる
魔女がいるかも知れないじゃない。"
120,ベアトリーチェ,"ひーっひひっひひひひひひひひ！！！
面白いぞ、実に面白い！"
122,ベアトリーチェ,"妾がこんな小娘にひぃひぃ言わせられるとはな……
ふっふふふふふふ、くーっくっくっく！"
129,Nao (Casual),"（すごい大爆笑してるわね。
よっぽどツボだったのかしら？）"
134,ベアトリーチェ,"くっくっくっく！くは、ははは……はぁ、ふぅ……ふー。
笑わせてもらったぞ。
妾に冗談で返せる度胸、なかなかやるではないか。"
136,Nao (Casual),"あたしもよ。
まさか、ここまで笑ってもらえるなんて
さすがに思わなかったわ。"
138,Nao (Casual),今思ったことだけど……魔女って感情豊かなのね。
140,ベアトリーチェ,"当然であろう。
魔女も面白ければ笑い、馬鹿にされたなら報復もする。"
142,ベアトリーチェ,"まぁ、そなたが妾に恐怖を求めるというならば
その期待に応えなくもないがな……くっくっくっ。"
144,Nao (Casual),"それこそ冗談じゃないわ。あたしはまだまだ、
やりたいこととやるべきことがあるんだから……。
こんな年で地獄行きだなんてまっぴら御免よ。"
146,ベアトリーチェ,"……ほぉ？　そのわりに、あの「世界」に
足を踏み入れた当初は早急なる死と絶望を
望んでいたようだが……？"
148,Nao (Casual),"……そんなことまでお見通しなのね。
とてもかなわないわ。"
151,ベアトリーチェ,"くっくっくっくっく…。
まさか互角の勝負ができると思っていたとはな、
残念、お生憎様だ。"
153,ベアトリーチェ,"妾はそなたが持つ小さな経験や知識なぞ比べるに値しない、
千年を生きる黄金の魔女よ。"
155,Nao (Casual),"大丈夫。
そんなふうに脅さなくても、格の違いくらいは
わかってるつもりよ。反抗する気なんてないわ。"
157,Nao (Casual),"あたしにできなくて、あなたにならできることは
それこそ星の数以上でしょうしね。"
159,ベアトリーチェ,"あぁ……その通りだ。
だが、妾にも出来ぬことはある。"
161,ベアトリーチェ,"妾とそなたが出会うという奇縁、
それをきっかけに生まれた変化をこうして楽しむのも、
その歪を理解しているからなのかもしれぬな……。"
163,Nao (Casual),"……。魔女のベアトリーチェにも、
できなかったことで悔しかったり
悲しかったりした思い出があるのね。"
165,ベアトリーチェ,"ふっ……そなたは本当に、怖いもの知らずというものだ。
他の魔女だと、その質問ひとつで不敬だと
即座に首が宙を舞うこともあるのだぞ。"
168,Nao (Casual),……っ……。
170,ベアトリーチェ,"そう身を固くするでないぞ。別に怒ったわけではない。
そもそも妾はそなたの「過去」を知っておる。
今に至った経緯について賞賛も感じているのだ。"
172,ベアトリーチェ,"生まれてこなければよかった……か。
そこまでの絶望を味わいながらも
そなたは這い上がってきた、大したものよ……。"
174,Nao (Casual),ベアトリーチェ……？
176,ベアトリーチェ,"ふっ……戯言だったな、忘れて良い。
妾は少々感傷的になっているのかもしれんな。"
