chara032009_02.bytes
index,chara,jp,en
29,Nao (Casual),えっ……？
31,ベアトリーチェ,"久しぶりよの、菜央。
そちらに戻った後も元気そうでなによりだ。"
33,Nao (Casual),あ、あなたは誰……じゃ、なくて！
35,Nao (Casual),"あたし……あなたのこと、知ってる……？
黄金の魔女、ベアトリーチェ……？！"
37,ベアトリーチェ,ほぅ、まだ妾の名前を憶えていたのか。
40,Nao (Casual),"えぇ。むしろ、なんで今まで忘れていたのか
よくわからないわ。
あんなに強烈な体験をしたってのに……。"
42,ベアトリーチェ,"……なるほど。そなたの記憶から、
妾たちに関することを忘れるように
魔法がかかっていたというわけか。"
45,Nao (Casual),"……えっ？　じゃあ、あたしの記憶が
誰かに操作されてるってこと……？"
47,ベアトリーチェ,"そう嫌な顔をするでない。記憶を改変したのは
そなたに害を与えようとしたのではなく、
むしろ守るための措置なのだろう。"
49,ベアトリーチェ,"此度のゲームはイレギュラーゆえ、
ゲームマスターはそなたが妾に関係する記憶を
保持し続けることを良しとしなかったのであろう。"
51,ベアトリーチェ,"ふむふむ…妾がここへそなたを招待したことで
それは効果が消えたようだ。くっくくくくくくくくくく！"
53,Nao (Casual),"……。別に、あなたのことを忘れるように
してくれなくてもよかったのに。"
55,Nao (Casual),"確かに、ベアトリーチェやヱリカさんとのバトルでは
色々と頭を悩ませるものだったけど……
あの程度の出来事であたしは変わらないわ。"
58,ベアトリーチェ,"くっくっくっ……言うではないか。
その臆せぬ態度……ますます気に入ったぞ。"
60,Nao (Casual),"……ところで、今日ははいったい何の用？
ひょっとして、また推理バトルでも始まるのかしら。"
62,ベアトリーチェ,"案ずるな、そう警戒しなくても良い。
妾がそなたを招待したのはな、少々退屈がすぎたのでな。"
64,ベアトリーチェ,要するに、暇潰しというやつだ。
66,Nao (Casual),"暇潰し……ね。たったそれだけのために
こんな場所に呼びつけるなんて、
魔女ってよくわからない存在ね……。"
68,ベアトリーチェ,"くっくっくっく、無理もない！
魔女にとっては退屈とは毒……そなたにとっては
大したことではなくとも、妾にとっては大事なことなのだ。"
70,ベアトリーチェ,"それはともかくとして……
菜央よ、妾の用意した物語を観劇する気はないか？"
72,Nao (Casual),物語の、観劇……？
74,ベアトリーチェ,"うむ。妾はこれまで、六軒島を舞台に
様々なゲーム盤を用意してきたのだ。
それこそ、今回とは違う密室殺人事件というものだがな。"
76,ベアトリーチェ,"……くっくくくく。妾のゲームは楽しいぞぉ。
妾も駒を眺めてるだけじゃなく
ゲーム盤で駒として動くこともある位だ。"
78,Nao (Casual),"六軒島……？
その名前、どこかで聞いたような……あっ？！"
86,Nao (Casual),"そうだ、思い出したわ……！
１９８６年の１０月頃、伊豆諸島のひとつで
謎の爆発事故が起こって……。"
88,Nao (Casual),"会合でそこを訪れていた、資産家の親族たちの
多くが命を落としたという小さな島の名が、
確か「六軒島」……っ……。"
90,Nao (Casual),"……なるほど。あの島って、
そういう因縁のある場所だったのね。"
98,Nao (Casual),"それで……あなたの作ったゲーム盤って、
どうやって遊べばいいのかしら？"
100,ベアトリーチェ,おぉ、それは妾のゲームを楽しむ、という事だな？
103,Nao (Casual),"えぇ。あたし、どんなゲームでも好きだから。
……で、ルールは？　目的は？"
106,ベアトリーチェ,それはだな……ほれっ。
117,Nao (Casual),"えっ、ちょっ、なにこの大穴……！
お、落ち……きゃぁあああああぁああっ！！"
126,Nao (シエスタ),きゃぁ……っ、て、えっ？
128,Nao (シエスタ),う、浮いてる……？
137,ベアトリーチェ,"今のそなたは、竜王ペンドラゴンの兵士――
シエスタ姉妹を依り代としている。
空を飛ぶ程度、赤子の手を捻るより簡単であろう。"
139,Nao (シエスタ),"……ベアトリーチェも、普通に浮いてるわね。
いったいあなたは、どうやって飛んでるの？"
141,ベアトリーチェ,"くっくっくっ……妾は魔女だ！
空を飛ぶことに何の不思議もないわ。"
143,Nao (シエスタ),魔女って、箒がなくても飛べたのね……っと！
149,Nao (シエスタ),"とりあえず、お庭には降り立ったけど……
あたしはこれからどうすればいいの？"
151,ベアトリーチェ,"今から、新島で船を待つ
右代宮戦人のもとへそなたをつれて行く。"
153,ベアトリーチェ,"そこで、その男の背後から、
この六軒島で起きる出来事を見届けてもらおう。"
155,Nao (シエスタ),"なるほど。その「戦人」という男性の目線に立って、
あなたの作ったゲーム盤上で行動しろってことね。"
158,ベアトリーチェ,"そうだ。なかなか聡い上に素直なのは良いぞ。
……そして、菜央。そなたが着ているその制服は
妾が契約を結んでいる武具のもの。"
160,Nao (シエスタ),えっ……？
162,ベアトリーチェ,"そう考えたら、そなたも我の武具になっている…
というように考えられるとも思わないか？"
164,Nao (シエスタ),そんなことを言われるなら、脱ぎたいわね…
166,ベアトリーチェ,"くっくくくく、冗談冗談。
ほれほれ、これよりゲームが始まるぞ。"
168,Nao (シエスタ),えっ……？ あ、あたしはどうすればいいの？
170,ベアトリーチェ,"何もせずとも良い。
準備ができたところで向かう先は戦人の後ろだ。"
172,ベアトリーチェ,戦人と妾の戦いを特等席で楽しめるぞぉ。
174,Nao (シエスタ),"ゲームを遊ぶんじゃないの？
どっちかというと、他人がプレイしてるのを
ただ後ろで見てるだけ……？"
177,ベアトリーチェ,"これは妾と戦人のゲームゆえ
そなたを対戦相手として呼んではおらぬ。"
179,ベアトリーチェ,"ただ、いままで観劇していたのは
奇跡の魔女や絶対の魔女だったからな。
少し趣向を変えてそなたの感想も聞いてみてたかったのよ。"
181,Nao (シエスタ),"……ゲームだったら、自分で遊んだ方が
楽しいと思うけどな。"
183,ベアトリーチェ,不服か？
185,Nao (シエスタ),"ううん、そういうわけじゃないわ。
……ただ、あたしは自分で遊ぶ以外の
ゲームの遊び方を知らなかっただけ。"
187,Nao (シエスタ),"でも、まぁ……そうね。
そういう楽しみ方があるなら、
試させてもらおうかしら。"
189,ベアトリーチェ,"くっくっくっ……
柔軟で素直な思考と姿勢は、ゲームを楽しむ上で
欠かせぬ要素だ。なかなか悪くないぞ。"
191,Nao (シエスタ),"褒め言葉として受け取っておくわ。
えっと、この物語の先には普通に人が待っているのよね……っ！"
197,Nao (シエスタ),えーっと……こほん。
198,Nao (シエスタ),"鳳谷菜央……魔女ベアトリーチェの、
ゲーム盤を観劇させていただきます。"
199,Nao (シエスタ),どうぞ、お手柔らかにお願い致します……。
209,ベアトリーチェ,"ふ、はっはっはっはっはっは…。
戦人がいると聞いて挨拶から始めるか！
なかなかに面白いではないか！"
211,ベアトリーチェ,"しかしぎこちないぞ菜央よ。
真里亞だったら勢いよく飛び込んでおるわ。くっくくくく！"
