event01_30_04.bytes
def crack(self, raw, cmd, 喫茶室（魔女空間）): self.handle_default(raw, cmd)
index,chara,jp,en
33,,"　あたしのベッドは毛布が剥ぎ取られ、……剥き出しのシーツに
は、鮮血のような赤で記された魔法陣があった……。"
34,,"　ベアトリーチェが、……その存在を信じないあたしのベッド
に……、描いたんだ……。"
38,,"　あぁ、やはり六軒島は、魔女の島だったんだ。
　島に住まう人たちが恐れていた存在に対し、敬いを持たなかった
から、……祟られたのだ。"
39,,　どうしてこんなことに……。どうして…………。
40,,　…………………………。
42,,"　……落ち着いて。考えて。
　ほら。……みんな、話していたじゃないか。"
43,,"　……ベアトリーチェの話？
　違う。……ミステリーと、オカルトの話だ。"
50,詩音 (Casual),"確かに一理ありますね。解決できればミステリーだけれど、解決で
きないなら、オカルトになることもありえる。"
52,Mion (Casual),"太古の昔から、神の奇跡とされていたものが、次々に科学で解明さ
れたからね。"
54,Mion (Casual),"神の奇跡は解明できない。イコール、解明できなければ神の奇跡と
も言えちゃう訳だ。"
58,,"　……そうだ。魅音さんと詩音さんが話してたじゃないか。
　解明できなければ、奇跡、……いや、魔女になってしまう。"
60,,"　だが。
　解明されれば、魔女じゃない。オカルトじゃない。ファンタジー
じゃない。"
61,,"　そしてあたしは言ったじゃないか。
　――科学とオカルトの、戦いなんですね。………と。"
62,,　あぁ、そしてヱリカさんは言ったんだ。
67,ヱリカ,"そこは優雅に、ミステリー、バーサス、ファンタジーと言って頂き
たいです。"
70,,"　……まったく。どいつもこいつも『名探偵ワニャン』の話ばっか
り！"
79,Nao (Casual),"あたしは『カネダ少年の事件簿』派なのよ！　ばっちゃの名にかけ
て、魔女なんか認めないわッ！！"
87,,"　その時ようやく、あたしの頭に掛かっていたもやが晴れる。
　すると、手を叩く音と、笑い声が……。"
90,Nao (Casual),……あたしのベッドのシーツに素敵な落書きをありがとう。
92,Nao (Casual),"あんなものを見せつけられたら、並の人なら恐怖して引っ繰り返る
のかしら？　お生憎だわ。"
94,Nao (Casual),あたし、まだまだ子供だし、こう見えて反抗期の真っ最中なのよ。
97,Nao (Casual),部屋は密室だったから、魔女にしか出来ない、不気味な悪戯！！
99,Nao (Casual),"これみよがしな密室トリック！　あたしはむしろ、余計にあなたを
信じないの！！"
102,Nao (Casual),あなたが“い”ると主張するなら、あたしは必ず逆を主張する！！
106,Nao (Casual),お前なんか“い”るものかッ、ベアトリーチェ！！！
113,ベアトリーチェ,ははははは、くっはははひゃひゃっひゃ！！　これはこれは！
115,ベアトリーチェ,"今年の誕生日には、何とも骨のありそうな客人が祝いに来てくれた
ものだ！"
117,ベアトリーチェ,"まずは妾からの挨拶、楽しんでもらえて何よりだ！　そして妾に屈
し、跪かせて靴にキスをすることになろうぞ！"
120,ベアトリーチェ,"改めて名乗ろうぞ！　妾はこの島の主、黄金の魔女、ベアトリー
チェよ！！"
