event01_30_03.bytes
index,chara,jp,en
29,,"　ほんの１０分くらい目を瞑るだけ……、と思っていたのに、案の
定、かなり眠ってしまっていたようだ。"
31,,"　魅音さんと詩音さんも眠っていたが、あたしがもぞもぞと起き上
がる気配で目が覚めたようだった。"
34,Nao (Casual),……いっけない。さすがに寝すぎたかも。……かも。
40,Mion (Casual),"ふぁ～～あぁ！　よっく寝たぁ。おじさん、元気チャージ
１２０％！"
42,詩音 (Casual),今、何時ですか？　え、もう午後６時過ぎなんですか。
44,Mion (Casual),雨も止んでるね。これは明日は、最高の撮影日和になるよ！
48,Nao (Casual),……窓の鍵。直ったんですか？
50,Mion (Casual),ん？　えへへ～………。
54,詩音 (Casual),無理でした。後で使用人さんに謝って下さい。
57,Mion (Casual),はあい……。
60,,　その時、部屋に置かれた内線電話が鳴った。
64,Nao (Casual),あ、えっと、はい、もしもしっ。
67,？？？？,"『お寛ぎ中、失礼致します。お夕食の準備が整いました。下の広間
にお越し下さいませ』"
70,Nao (Casual),はい。すぐにお伺いします。
75,詩音 (Casual),行きますよ、お姉。ディナーは少しは上品にして下さいよ？
77,Mion (Casual),ハイハイ。じゃないと、魔女に祟られちゃうからね～。
82,Nao (Casual),…………………。
88,,"　せっかく忘れてたのに。……魔女の怪談を、また思い出してしま
う。
　でも、昼寝できて頭もスッキリした。"
89,,"　自慢のディナーをいただけば、あたしも元気チャージ１２０％
で、明日からは気分を入れ替えて機嫌よく過ごせそうだ。"
91,,　下へ降りる前に、隣のヱリカさんの部屋もノックする。
94,Nao (Casual),ヱリカさん。お夕食だそうですけど、一緒に降りませんか？
96,ヱリカ,……先に行っててください。髪の毛が整わなくって……。
97,,"　扉越しに、あの長いツインテールと格闘しているだろう唸り声が
聞こえる。"
98,,"　あれだけの長さの髪って、ちょっと憧れるけど、やっぱりお手入
れは大変ね……。"
102,Mion (Casual),うわ、もういい匂いがするよ～！
104,詩音 (Casual),#p雛見沢#sひなみざわ#rではなかなか嗅げない匂いですねぇ。
108,Nao (Casual),"ランチの時点で期待値が最高だから、ディナーもすっごく楽しみで
す。"
111,Mion (Casual),やっぱり、ご飯は大事だよねぇ！
120,紗音,皆様。お待たせいたしました。お席へご案内致します。
122,,"　純白のテーブルクロスの上には、見るだけでも満たされそうな、
美しい盛り付けのフランス料理が……。"
125,紗音,"当家の料理長、郷田が腕によりを掛けました、創作スペイン料理で
ございます。"
129,Nao (Casual),……スペインはフランスの隣よね。……セーフセーフ……。
