event01_30_01.bytes
index,chara,jp,en
29,,　六軒島へは、新島から別の船に乗り換える。
30,,"　フェリーと違い、小型の高速船だったので、かなり揺れたが、ス
リリングでそれはそれで面白かった。"
31,,　なのだが…………。
35,Mion (Casual),"どうしたの、菜央ちゃん？　ひょっとして、おトイレ、我慢して
るー？"
37,Nao (Casual),別に、そういう訳じゃないです……。
40,,　あたしの表情が晴れないのは、……アイツのせいなのだ。
44,ヱリカ,"まぁ、本当に偶然なんですけれどね。あの時はもう、溺れて死ぬか
と思いました。"
46,詩音 (Casual),"それで流れ着いた先が、洋館の孤島だったなんて、何だか素敵な偶
然ですねー！"
50,詩音 (Casual),"それで、洋館に住む美青年なんかに見初められたら、もう！　その
まんま、ロマンス小説みたいですよねー！"
53,,"　彼女は……、あたしたちと同じ、六軒島に２泊３日で招かれた客
人だったのだ。"
54,,"　お互い、二度と会うことはないでしょう的な捨て台詞を言い合っ
たのに……、気まずいったらありゃしない。"
57,ヱリカ,よろしく。私は古戸ヱリカと申します。
59,,"　彼女は以前、六軒島の近くで、プレジャーボートから転落して漂
流するという目に遭ったらしい。"
60,,"　そして、偶然、六軒島に流れ着いて保護してもらい、それ以来、
ささやかな縁があるのだという……。"
64,ヱリカ,"こちらの瓜二つな双子姉妹のお二人にはお名前をもううかがいまし
た。そちらの小さなお嬢さんの、貴女の名前を聞かせて下さいな？"
66,Nao (Casual),………………。
68,Nao (Casual),鳳谷菜央よ……。
70,ヱリカ,"あら、可愛らしい名前ですね。菜央ちゃんって呼ばせてもらっても
いいですか？"
72,Nao (Casual),……勝手にどうぞ。
76,ヱリカ,あらあら。ご機嫌斜めなようで。フフ。
81,Mion (Casual),どうしたんだろ。菜央ちゃん、さっきからずっと不機嫌で。
83,詩音 (Casual),船酔いじゃないですか？　そっとしておいたらいいと思います。
85,詩音 (Casual),"それよりヱリカさん！　『名探偵ワニャン』は、どの事件のエピ
ソードがお気に入りですかぁ？！"
87,Mion (Casual),"ホントに不思議な縁だよねぇ！　同じ島に行く仲間が、共に『名探
偵ワニャン』のファンだなんて！"
92,ヱリカ,"ファンといいますか。探偵を名乗る人物には、創作物の中とはい
え、シンパシーとジェラシーを同時に覚えるんです。"
94,ヱリカ,"見事な推理だと称賛する気持ちと、でも私だったら、もっと見事な
推理を見せるのに、という反発と。"
96,,"　園崎姉妹とヱリカ……さんは、何だか意気投合してしまってい
る。
　あたしだけが気まずい。……はぁ。"
97,,"　もう、六軒島に辿り着く前に、来なければよかったと感じ始めて
いるのだった。"
100,Nao (Casual),"レナちゃん、……あんなに楽しみにしてたのに、譲ってくれたんだ
から、楽しまないと。"
102,Nao (Casual),トラブルのことは忘れて、頭をリセットしなきゃ。
108,ヱリカ,"もやっていて見えにくいですが。わかります？　あれが六軒島で
す。"
114,Mion (Casual),あ！　あれ？！　すごいすごい！　本当に島だ！！
116,詩音 (Casual),"……お姉、止めて下さい。海を見るのが初めての田舎者と思われま
す。"
121,ヱリカ,"では問題です。……六軒島という名は、どういう謂れで付けられた
でしょう？"
123,,"　……大昔、家が６軒あったから、何て謂れだったら、簡単過ぎ
る。"
124,,　同じことを魅音さんが口にしてくれた。
128,ヱリカ,"半分正解です。最も繁栄した時でも、６軒までしか棲みつけなかっ
たということに由来します。"
