event01_30_07.bytes
index,chara,jp,en
35,,"　ゲストハウスに戻ると、広間ではランチのお皿が配膳されてい
た。"
36,,"　詩音さんが言うには、ここで使われている食器は、本当にいいも
のということだった。"
37,,"　この島の美食に慣れてしまったら、もう島の外には戻れなくなっ
てしまうかも。……かも。"
41,詩音 (ビキニアーマー),"早く着替えてきましょ。さすがにこの格好でランチはしたくないで
す。"
43,Mion (ウェディング),そーおー？　おじさんは全然、気にしないけどなぁ。
45,詩音 (ビキニアーマー),"お姉がよくても、私が落ち着かないんですっ。さ、上に行って、着
替えますよ。"
50,ヱリカ,私も一度部屋に戻って、手を洗うことにします。
54,Nao (Casual),……刺繍、全然、出来なかったけど、置いてこなきゃ。
61,,"　後で畳めばいいと、あたしの目も気にしないで、じゃんじゃん脱
いで、じゃんじゃん着替える。"
62,,"　女同士とはいえ、あぁも裸を見せることに抵抗がないのも、スゴ
イというかカッコイイというか……。"
66,詩音 (Casual),これでエンジェルモートの仕事はおしまいですよね？
68,Mion (Casual),"もっちろん！　午後はワニャンを！　兎たちの悲恋殺人事件合わ
せ、やっるよ～！！"
70,詩音 (Casual),ねーねー、菜央さんも加わりません？
75,Nao (Casual),あたし……、恥ずかしいのはちょっと。
80,Mion (Casual),"大丈夫大丈夫、イッチバン恥ずかしくないのがあるから！　しかも
主役！"
83,詩音 (Casual),ジャーン！　ワニャンの着ぐるみですよ～！
86,,"　……なるほど。巨大ナメクジの中の人ならば、恥ずかしくもな
い、……かも？"
87,,"　いやいやいや、それじゃそもそも、あたしが写る意味がないよう
な……。"
88,,"　……いやいや、浮気はダメだわ。あたしはカネダ少年派なんだか
ら……。"
94,,"　部屋を出て施錠していると、ヱリカさんもちょうど部屋から出て
来たところだった。"
97,ヱリカ,今度は、ちゃんと施錠しないといけませんね。
100,詩音 (Casual),大丈夫でしたぁ？　泥棒とかに荒らされてませんでした？
102,ヱリカ,いいえ。ご安心を。
106,Mion (Casual),グッド。それはよかった。
111,Nao (Casual),行きましょう。この素敵な匂いに、お腹がもうペコペコです。
114,,　ヱリカさんは、しっかりと施錠し、その手応えを確かめる。
118,ヱリカ,これで私の部屋は密室です。安心ですね。
120,Mion (Casual),窓はちゃんと施錠してあるぅ？
123,ヱリカ,もちろんです。こうでなくては、でしょう？
127,詩音 (Casual),くす。ヱリカさんって、面白い人ですね。
130,,"　あたしは、面白くない人でいいから、のんびりと刺繍をさせてく
れる同宿者がよかったわ……。"
144,ベアトリーチェ,そなたが土産に持ってきた#pコ#s・#r#pレ#s・#rは、なかなかに面白いではないか。
146,ヱリカ,"貴女が戦人さんとイチャついてた頃の難易度に比べれば、子供騙し
ではありますが。"
150,ドラノール,"……さすがは名探偵デス。状況を臨機応変に利用し、謎を生み出し
マス。"
152,ヱリカ,謎を解ける者は即ち、謎を作れるものでもあるのだから当然です。
156,ベアトリーチェ,"#p第#s・#r#p一#s・#r#pの#s・#r魔法陣の謎は、おおよそ見えて来てはいるのだが……。紗音
がどうしてもわからぬ。"
158,ベアトリーチェ,"あやつの性分からして、おぞましい魔法陣がシーツに描かれている
のを見たら、平然とは出来ぬはずだ……。"
160,ベアトリーチェ,"うむむむむ……。頭の糖分が足りぬ……。ドラノールよ。もう１箱
だけ頼むぞ……。"
164,ドラノール,"まさか、お土産に持ってきた、天界名物の天使まんじゅうを、全箱
あけることになるとは思わなかったデス。"
166,ベアトリーチェ,"だって、これウマイんだよぉ。魔女もニッコリ、天使まんじゅう！　
これ、キャッチコピーにしてもよいぞ！"
170,ヱリカ,"私には、凶悪な魔女が、可愛い天使の形をしたまんじゅうを、頭か
らバリバリ食べるのがとてもザンコクに見えますけれど。"
174,ヱリカ,"……ボク、天使まんじゅうだよ☆　ボクも、みんなみたいに……食
べちゃう？　食べちゃうの……？"
