event01_30_09.bytes
index,chara,jp,en
32,ベアトリーチェ,それでは妾の手番であるな。お次はヱリカを攻めさせてもらうぞ。
34,ベアトリーチェ,ヱリカの主張は、詩音が犯人である、ということだったな？
36,ベアトリーチェ,"……それを確信できるものが何かあるなら、妾に示してはくれぬ
か？"
38,ヱリカ,受けてもいいですけれど……。致命傷になりますよ？
43,Nao (Casual),"確かにあの時、小道具を探しにゲストハウスへ戻っていた詩音さん
だけが、アリバイを失ってるけれど……。"
45,,"　アリバイがないからというだけの理由で、詩音さんを犯人になん
かさせない。"
49,ドラノール,ベアトリーチェ卿。貴女の手番はそれで構わないデスカ。
51,Nao (Casual),……あたしも知りたいわ。ベアトリーチェ、お願い。
57,ベアトリーチェ,うむ。それでは切り込ませてもらう！
60,ベアトリーチェ,示せ、ヱリカよ！　詩音が犯人であるとする根拠をな！
62,ヱリカ,それでは、お受けいたします。
64,ヱリカ,"詩音さんには、私の部屋に侵入したことを示す、明白な証拠が残っ
ているからです！"
78,詩音 (バスタオル),え？！　な、何ですか、一体……！
80,,"　自分の部屋に魔法陣が現れて、
ヱリカさんは恐怖に震えているものだとばかり思っていた。"
81,,"　その彼女が突然、罠にかかったな馬鹿めッ、と書いてあるかのよ
うな表情で笑い出したのだ……。"
84,ヱリカ,茶番にお付き合いをありがとうございました。
86,ヱリカ,それでは、種明かしと参りましょう。
88,ヱリカ,"皆さんはたった今。私の悲鳴を聞き、開け放たれたままの扉より入
室しました。"
90,ヱリカ,"つまり。皆さんは誰一人、この部屋の扉の、ドアノブに触れた人間
はいないのです。"
95,Mion (バスタオル),……どういうこと……？　……まさか………。
97,詩音 (バスタオル),…………………………。
100,,"　園崎姉妹の顔が青ざめて見える。
　……じゃあやっぱり、この魔法陣は詩音さんの仕業……？！"
104,ヱリカ,"それでは皆さん。その場で少しお待ちください。カーテンを閉めさ
せてもらいます。"
106,Nao (Casual),……何を始める気？
108,ヱリカ,園崎詩音さん。こちらへ。
112,詩音 (バスタオル),……犯人扱いは心外ですけど、変に断っても疑われますし。
116,,"　詩音さんが歩み出ると、……まるで手錠のように、……ガシリと、
ヱリカさんは詩音さんの手首を掴んだ。"
119,ヱリカ,チェックメイトですよ？　詩音さん。
124,Mion (バスタオル),"ヱリカさんは、部屋の鍵を忘れたと言った後に、ゲストハウスに
戻った為、アリバイがないからって詩音を疑ってるんでしょ？！"
126,Nao (Casual),"そうです。アリバイがないことが即ち、犯人を意味するものではな
いはずです。"
132,詩音 (バスタオル),"私はこの部屋には入ってませんっ。入ったというなら、証拠を見せ
て下さい！"
134,ヱリカ,グッド！　……その言葉を聞きたかったです♪
137,,"　ギリリと、小さく歯軋りの音が聞こえた。
　詩音さんの顔は、……苦々しく歪んでいた。"
139,,"　ヱリカさんの掴む手が、力強くて痛いのか。……それとも、証拠
はもはや、致命的なのか。"
142,ヱリカ,"菜央ちゃま。部屋の灯りを消してくれますか？　大丈夫。ペンライ
トは持ってますので。"
144,,"　ペンライトとは言うが、傍目には少し太めの万年筆にしか見えな
い。"
145,,"　しかしヱリカさんが片手で操作すると、確かにライトの機能があ
ることがわかった……。"
149,Mion (バスタオル),"ふん……。詩音がやったっていう証拠があるなら、見せてもらおう
じゃない。"
151,Mion (バスタオル),菜央ちゃん。消してくれる？
153,Nao (Casual),……わかりました。
162,,"　この季節、だいぶ暗くなるのも早くなって来ている。
　カーテンを閉めて灯りを消せば、真の闇だった。"
163,,　すぐにヱリカさんがペンライトを点灯する。
166,Mion (バスタオル),"スパイ道具みたいだねぇ。一見、万年筆なのにライトになるなん
て。"
168,Mion (バスタオル),他にも秘密の機能が備わってそうだねぇ。
172,ヱリカ,ご賢察です。もちろん、ペンライトの機能だけではありません。
174,ヱリカ,"その機能を説明する前に、私がドアノブに仕掛けた秘密を、ご説明
しましょう。"
177,ヱリカ,"私が自分の部屋の施錠を忘れ、それを皆さんの前で口にしたのも、
全ては犯人を誘う為の罠でした。"
179,ヱリカ,"犯人は、この千載一遇のチャンスを生かす為に、適当な口実を設け
て、ゲストハウスへ戻ったのです。"
184,詩音 (バスタオル),"私は撮影の為の道具を探しに戻っただけですっ。この部屋に入って
なんかいません！"
186,Mion (バスタオル),……ドアノブに仕掛けた秘密って、……何さ。
191,Nao (Casual),あ、………ひょっとして………。
193,,"　まさかだけど、……指紋？
　知識と道具があれば、出来ないことじゃない。"
194,,"　ましてや、探偵を自称するヱリカさんのこと。ドアノブに残った
指紋から、詩音さんを特定したとか……！"
198,ヱリカ,"いえいえ。もっとシンプルでわかりやすく、そして明白にわかる仕
掛けです。"
200,ヱリカ,菜央ちゃま。このペンライト、持ってくれます？
202,Nao (Casual),え？　はい……。
204,ヱリカ,そこのところを、クリッと手応えがあるまで捻って下さい。
207,,"　言われた通りにすると、ペンライトの灯りが消えた。
　変わって、薄っすらと青紫色の弱い光が放たれる。"
211,Nao (Casual),これは………。
213,Mion (バスタオル),ブラックライト、……だね？
221,詩音 (バスタオル),……ちょ、痛い……。もう少し優しく握って下さいっ。
223,ヱリカ,"菜央ちゃま。そのブラックライトで、私の手の平を照らしてくれま
すか？"
228,Nao (Casual),こうですか？　…………あッ、
233,詩音 (バスタオル),"……チッ。……あんた、こんな道具を旅先に持ち歩いてんです
か……。"
235,ヱリカ,"探偵ですから。バカンス先でも、最低限の探偵道具は持ち込んでい
ます。"
240,Mion (バスタオル),……蛍光塗料……か……。
