chara462001_01.bytes
index,chara,jp,en
28,ヱリカ,"あぁっ、ようこそお越しくださいました！
我が主におかれましては、ご機嫌麗しくっ――。"
32,？？？？,…………。
35,ヱリカ,"……あ、あの……我が主？
なんだかとても、お顔の色がよろしくないように
お見受けいたしましたが……。"
39,？？？？,"あら……そう？
私はとても健康だし、心は深淵の闇のように
澄み渡っているんだけど……。"
42,ヱリカ,"そ……それは、とても重畳に存じますが……
ひょっとしてあの、……怒っておられますか？"
46,？？？？,"……怒る？　私が？　あらあら、それは心外ね。
この胸のうちで溶岩が煮えくり返るくらいに
不機嫌になる理由が、まるで思い当たらないんだけれど。"
49,？？？？,"それとも……もしかしてあんたには
何か心当たりでもあるのかしら？"
52,？？？？,"ああ…あるわよね。私の駒にしながら
一人だけ敗者なんてみっともない姿を
さらしてきたんだもの…。"
56,ヱリカ,"ひっ……ひいいいぃぃぃいぃっっ？
ま、まさか先日の、あの小娘との一件を
お聞き及びになって……？！"
58,ヱリカ,"い……いやその、あのっ！
あ、あれは生意気なガキのお遊びに
軽く付き合ってやっただけと申しますか……！"
61,ヱリカ,"け、決して負けたわけではありませんッ！
あのままゲームを続けていれば、私の勝利は
確実で絶対！　小揺るぎもしませんでしたッ！"
65,？？？？,"あらそう？
それなら待ってあげてもよかったかしらね……
なんていうとでも思った？"
68,？？？？,"一度別の駒に勝って、調子に乗ってんじゃないの。
あんた私の駒のくせに思い上がるなんて
情けなくて笑えるわ。"
71,ヱリカ,え？　あの、別の駒とは……？
75,？？？？,"……話を聞いていないようね？
私は今、思い上がったかどうか聞いているのだけれど。"
79,ヱリカ,"いっ、いいえっっ！
お、思い上がるなど決して、そんな……！！"
83,？？？？,"……あら、そう。でも、油断したスキをつかれて
手ひどくしっぺ返しを食らったらしいじゃない。
『青』でも相手を仕留めきれずに……。"
87,ヱリカ,"んなっ？！　だ、誰がバラし……じゃないっ！
そのような世迷いし戯言を、あなた様のお耳に
入れたのはどなたですかっ？！"
91,？？？？,"説明の必要はないわ。負けるにしても、
もう少し面白いものが見られるかと思っていたのだけれど…。"
94,？？？？,"あんたにそんな器用な真似が
できるはずなんてなかったわね……くすくす。"
97,？？？？,"とりあえず、主人である私の顔に
泥を塗ってくれたご褒美は
ちゃんとしてあげないとね……"
103,ヱリカ,"お、おおおお、お待ちください我が主っ？
せめて私の話をお聞き届け下さい！
そしてご再考を――？！"
107,ヱリカ,"……んぎゃっばぶりぎげらぁん、
ごはへががががぁぁっっ？！"
119,ヱリカ,"どぉぉおぉるあぁぁぁのおぉぉぉるぅぅぅっっ！！
いたら返事しなさい、どらのーーーるぅぅ！！"
122,ドラノール,"……お呼びデスカ、ヱリカ。
真っ黒な顔で、ドレスが焦げてマス。
まるで火か何かに炙られたようデス。"
124,ヱリカ,"「ように」じゃなくて、実際に炙られたんです！
本気で白い灰にされて、地上にばら撒かれるかと
思いました……！"
126,ドラノール,"……山に散ったら、
春には綺麗な花が咲きマスカ？"
129,ヱリカ,"えぇ、ばっちりです。その桜の木の下で
杯を傾けながら、私の推理ショーの
はじまりはじまり――。"
132,ヱリカ,"なワケねェえぇええええぇええだらァ
あああぁアぁああああぁ！！"
135,ドラノール,冗談デス。
138,ヱリカ,"はぁ、はぁ、はぁ……ってあなた、
冗談を言うなんて妙にご機嫌のようですね。
何かいいことでもあったんですか？"
140,ドラノール,"イイエ。特にありマセン……ヱリカは、
ベルンカステル卿にお仕置きされたのデスカ？"
143,ヱリカ,"その通りッ！
この私にここまでの罰を与えることができるのは、
世界で我が主だけに決まっていますッ！"
145,ドラノール,……なぜヱリカが誇らしげなのでショウ。
151,ヱリカ,"とにかくっ！　我が主のご不興を少しでも
鎮めるためにも、ここは第２回戦しかありません！"
152,ヱリカ,"先日はベアトリーチェの誕生日だったから
華を持たせましたが…"
153,ヱリカ,"別れを惜しんだ友人とはいえ、我が主のために
あらためて菜央さんには私の優位を見せなければなりません！"
154,ヱリカ,"菜央さんのもとへのルートはベアトリーチェが
確保していますが、
幸いヤツらは移動のための準備を整えている真っ最中。"
155,ヱリカ,"今なら邪魔が入る心配もありません……。
というわけでドラノール、あなたも向かいますよ！"
156,ヱリカ,"くっくっく……今度こそパーフェクトゲームで、
探偵としても、ワニャラーとしても徹底的に
叩き潰してやりますよッ！！"
163,ドラノール,――お断りしマス。
166,ヱリカ,んなっ？　ど、どうしてですか？！
168,ドラノール,"大法院は私的な決闘を認めマセン。
個人的な鬱憤晴らしに判決を下そうなど、
ミステリーに対する冒涜の極みデス。"
170,ドラノール,"前回は、奇跡により生まれたゲーム盤デシタ。
内容を吟味するため、あなたに同行しただけデス。"
172,ドラノール,"……それに、私は片づけるべき
仕事が山積みデス。行くのはヱリカ、
あなたお一人でお願いしマス。"
175,ヱリカ,"っ……わかりましたよっ！
友人のあなたなら、私のこの気持ちを
理解してくれると思っていましたのに……！"
177,ヱリカ,"では、菜央さんの所在を
我が主にお借りしたこちらのアイテムで……。"
179,ヱリカ,"あれ？　とっくに自分の盤に
戻っているはずなのに、いない……？
いや、見つからない……？"
181,ヱリカ,"これも、『迷い子』であるせいでしょうか。
はぁ、面倒くさい……こうなったら直接行って、
こっちの空間に呼びつけるとしましょう。"
184,ドラノール,"……行かれマシタカ。
あの感情の大きなブレさえなければ、
とても優秀な方なのデスガ……。"
186,ドラノール,……。仕方ありマセン。
